#  dir epsM_re (Mortola)  epsM_im (Mortola)  epsM_re (Spinor)    epsM_im (Spinor) 
yy 0.375592161876502 0.860413358470978 0.375657256976301 0.860379356091078
xx 0.351075098704538 0.870174310205743 0.351262576302891 0.870107908013143
